province,topic,date,content,label,score
宁夏回族自治区,中宁县电子商务孵化中心被认定为自治区巾帼创业创新基地,2017-12-22,"近日,宁夏妇联为认定的20个“自治区巾帼创业创新基地”和20个“自治区巾帼扶贫车间”正式授牌。中宁县电子商务孵化中心榜上有名。。中宁县电子商务孵化中心集产品展示、线下体验、平台办公、公共孵化、培训实践、仓储周转、会议洽谈、视频直播等功能，为各电商企业和电商创业青年提供了免费办公场地及培训指导服务。公共服务中心入驻淘宝特色中国中宁馆、1号店特产中国中宁馆、中国邮政邮乐购、中国电信淘翼夏、阿里巴巴农村淘宝、供销社供销e家、云农场、中国枸杞网等8家电商平台；O2O体验馆入驻了20家的企业37个品类1310款特色产品;强化培训服务，分批次、分行业、多形式开展电子商务培训20余场次，培训人员2300余人次；接待区内外考察学习人员413次,成为中宁县对外宣传电商的重要窗口。",其他,0.8834173982929013
宁夏回族自治区,全区食品药品监管能力建设研讨班顺利举行,2017-05-19,为深入学习贯彻党中央国务院和自治区党委、政府关于推进食品药品安全的决策部署，进一步提升食品药品监管保障水平，2017年5月7日至13日，“全区食品药品监管能力建设研讨班”在山东大学举行。本次培训班由自治区党委组织部、自治区食品药品监督管理局主办，山东大学（威海分校）继续教育学院承办，全区各市、县（区）政府分管食品药品安全监管的领导干部，各市、县（区）市场监督管理局局长(或分管副局长）、自治区食品药品监督管理局相关厅处级干部共78人参加了培训。。本次培训班在课程安排上充分考虑了学员结构化需求，将课堂讲授和现场教学紧密结合起来。既有十八届六中全会精神解读、宏观经济形势与政策研判、领导干部的科学管理、孔孟之道与齐鲁文化等公共综合类课程；又有食品安全监管改革和治理创新，医疗器械监管前沿动态，食品药品安全突发事件应急处置与媒体应对等专业性课程；现场教学既有高端医疗器械生产企业参观又有爱国主义基地考察。山东大学继续教育学院邀请了国内知名专家学者进行授课，各授课老师在授课中从经济形势、监管执法、舆情应对、风险防控、互联网+、领导科学、监管风险等不同视角，从理论到实践、从宏观到微观，进行了深度剖析和讲解。参训学员都非常珍惜此次学习机会，迅速调整学习心态，严格遵守培训纪律，静下心来、认真学习、深入思考、坦诚交流，真正做到学有所思、学有所悟、学有所获。课后，参训学员普遍认为这次培训课程设置角度广，师资力量精良，授课教授与专家用心尽责，深感此行获益匪浅，让人意犹未尽，纷纷表示要把学习的成果转化为谋划工作的思路，促进工作的措施、领导工作的本领。。此次全区食品药品监管能力建设研讨班达到了解疑释惑、开阔思维、调整思路、指导实践的目的，进一步增强了参训人员的荣誉感、使命感和责任感，也为各级食品药品监管人员搭建了一个相互交流的平台，将进一步助力我区食品药品安全监管事业发展。,不属于政府领导到其他城市考察学习的新闻,0.6017029133921415
宁夏回族自治区,李克强在宁夏考察时强调让互联网更多惠及重点民生领域,2018-06-05,新华社银川6月4日电 6月4日，中共中央政治局常委、国务院总理李克强在宁夏回族自治区党委书记石泰峰、自治区主席咸辉陪同下在银川市考察。。在银川市第一人民医院，李克强听取了宁夏开展“互联网+医疗健康”工作汇报，银川智慧互联网医院覆盖了全区所有社区乡镇，实现了远程诊断。李克强与联合诊疗患者的社区医生和北京专家在线交流，勉励他们当好群众健康守护者。李克强说，运用“互联网+”促进重点民生领域改善潜力巨大。要以习近平新时代中国特色社会主义思想为指导，坚持以人民为中心的发展思想，按照党中央、国务院部署，深入推动“互联网+”行动，让那些目前难以直接配置更多优质资源的基层和贫困地区的群众，也能更方便获得好的公共服务，这有利于促进公平。他希望宁夏在创建“互联网+医疗健康”示范区上走在前列，惠及各族群众及周边地区，国家会积极支持。。李克强来到闽宁中学，了解开展“互联网+教育”情况。“智慧教室”里学生们人手一个平板电脑，向总理展示上面集成的教育课件和彼此分享的学习心得。李克强说，教育是获取知识、促进起点公平的关键，“互联网+教育”可以让贫困地区孩子也能听到好老师的讲课，开拓他们的眼界，点燃改变人生的火把。目前农村信息基础设施落后，要加大政府投入，解决网速慢、资金不足等卡脖子问题。他还关切询问教师收入，叮嘱地方同志要做到义务教育教师平均工资不低于当地公务员平均工资水平。。李克强来到iBi育成中心，这里聚集了近500家创业企业。智能矿山实验室负责人向总理介绍了他们运用互联网和自主研发的智能识别技术实现矿山远程安全开采，有效降低能耗和排放。李克强与在这里创业的归国留学人员、沿海返乡创客、自主择业的军转干部等交流，勉励他们通过智慧和劳动创造精彩人生。一家公司CEO告诉总理，六年前总理在走访贫困户时到过他父母家，当时他大学刚毕业待业在家，正是总理的鼓励和大众创业、万众创新政策使他走上了创业创富之路，现在他家已告别了低保。李克强高兴地说，我们要营造更好的创业创新环境，让更多有为青年充分发挥他们的聪明才智。。几年前李克强曾去过的固原市上青石村在易地扶贫中已整体搬迁到银川，七百多贫困户全部脱贫销号。李克强专程来到这里，村民们告诉总理，过去行路难、吃水难、脱贫难，现在房屋宽敞、自来水通畅、打工使收入翻了几番。李克强鼓励乡亲们勤劳致富，创造更加美好的日子。。李克强充分肯定近年来宁夏经济社会发展取得的成绩，要求在以习近平同志为核心的党中央坚强领导下，全面贯彻党的十九大精神，在全面建成小康社会进程中谱写经济发展、民族团结、民生改善新篇章。,其他,0.5213545274493546
宁夏回族自治区,闽宁协作扶贫在中卫市取得丰硕成果,2019-11-14,今年以来，中卫市认真贯彻落实习近平总书记在东西部扶贫协作座谈会上的重要讲话精神和闽宁互学互助对口扶贫协作联席会议精神，深入推进闽宁互学互助对口扶贫协作，在东西部扶贫工作协作中取得了丰硕成果。。一是交流互访高频推动。漳州、中卫两市党委和政府高度重视，常态化开展交流互访，有力推动两地对口扶贫协作工作持续纵深发展。今年以来，两市党政主要领导带队互访2次，漳州市企业家代表团到中卫考察，为强化双方合作奠定基础。海原县领导带队赴漳州、漳浦开展考察学习和合作交流5批次，两县17对乡镇、31对村之间签订结对扶贫协作协议，31家漳浦企业与海原县31个深度贫困村之间签订结对扶贫协作协议。。二是人才交流力度加大。漳浦县委向海原县增派两名干部，加强援宁工作组力量。海原县选派县级领导到漳浦县挂职学习。福建省教育厅选派6名教师、漳州市教育局选派4名教师、厦门大学选派12名研究生支教团到海原县开展为期一年的支教工作，漳浦县职业中学选派8名高级教师到海原县职业中学开展为期2个月的学术交流活动。自2013年以来，全市与福建省各大医院建立对口帮扶协作的医疗机构共计6家，先后与厦门大学附属中山医院签订了为期五年的对口帮扶协议，先后分5批共选派29名学科专家到海原县人民医院帮扶指导工作，接诊门诊诊疗患者3746人，会诊371人次，开展学术讲座108场次，培训医护人员2002人次。自今年8月始，福建漳州市按照海原县中医医院学科建设需要，派遣4个学科医疗专家6人开展为期一年的对口帮扶工作，示范带教诊治外科、骨伤科、儿科患者500余人次，先后开展各类手术7例，有效提高了医务人员业务素质和技术水平。。三是务实合作成效显著。产业合作扩规增效。今年闽宁协作会议期间，全市共签约项目6个，计划投资4.15亿元，目前已开工4个，完成投资0.563亿元，2019年福建省先后拨付海原县援宁财政资金5950万元，实施帮扶项目12个，受益群众达16400人（建档立卡户贫困户5352人）。消费扶贫业绩明显。在漳州市设立中卫市富硒硒砂瓜专营店和中卫特色农产品展示销售窗口，累计销售特色农产品300余万元。在漳浦开设“海原县农特产品形象馆”。一批漳州企业正在与海原县农特产品企业对接洽谈合作事宜，采购帮销农特产品1800万元，受益建档立卡贫困户500多人。劳务协作成效突出。两地开展多层次、多形式的培训会、招聘会，取得了良好效果。在漳州科技学院举办海原县劳务经纪人素质提升培训班2期60人次，分五批向福建企业转移建档立卡贫困劳动力就业157人，向其他地区转移建档立卡贫困劳动力就业327人。携手奔小康不断深化。两地17对乡镇、31对行政村之间签署结对帮扶协议，实现乡镇和深度贫困村结对帮扶全覆盖，目前已有7对乡镇、6对行政村开展互访对接，向海原镇村捐赠资金物品合计17.8万元。同时，漳浦县也积极创新帮扶方式，组织发动31家企业结对帮扶海原县31个深度贫困村，捐赠帮扶资金共16.8万元。,政府领导到其他城市考察学习或访问,0.8025214254754415
宁夏回族自治区,习近平在湖南考察时强调坚持改革创新求真务实奋力谱写中国式现代化湖南篇章,2024-03-21,习近平在湖南考察时强调：<br>坚持改革创新求真务实 奋力谱写中国式现代化湖南篇章- 宁夏。习近平在湖南考察时强调 坚持改革创新求真务实 奋力谱写中国式现代化湖南篇章 蔡奇陪同考察。中共中央总书记、国家主席、中央军委主席习近平近日在湖南考察时强调，湖南要牢牢把握自身在构建新发展格局中的战略定位，坚持稳中求进工作总基调，坚持高质量发展不动摇，坚持改革创新、求真务实，在打造国家重要先进制造业高地、具有核心竞争力的科技创新高地、内陆地区改革开放高地上持续用力，在推动中部地区崛起和长江经济带发展中奋勇争先，奋力谱写中国式现代化湖南篇章。。3月18日至21日，习近平在湖南省委书记沈晓明和省长毛伟明陪同下，先后来到长沙、常德等地，深入学校、企业、历史文化街区、乡村等进行调研。。18日下午，习近平来到湖南第一师范学院（城南书院校区）考察。该校前身是创办于宋代的城南书院，近代以来培养了一批老一辈无产阶级革命家和名师大家。习近平参观青年毛泽东主题展览，了解学院发展沿革和用好红色资源等情况。在学院大厅，习近平同师生代表亲切交流。他说，国家要强大，必须办好教育。一师是开展爱国主义教育、传承红色基因的好地方，要把这一红色资源保护运用好。学校要立德树人，教师要当好大先生，不仅要注重提高学生知识文化素养，更要上好思政课，教育引导学生明德知耻，树牢社会主义核心价值观，立报国强国大志向，努力成为堪当强国建设、民族复兴大任的栋梁之材。。随后，习近平来到巴斯夫杉杉电池材料有限公司考察。这是一家主营锂离子电池正极材料研发、生产和销售的中德合资企业。习近平听取当地加快发展新质生产力、扩大高水平对外开放等情况介绍，察看企业产品展示，了解材料性能测试情况和电池生产流程。他强调，科技创新、高质量发展是企业不断成长壮大、立于不败之地的关键所在，民营企业、合资企业在这方面都可以大有作为。中国开放的大门会越开越大，我们愿意同世界各国加强交流合作，欢迎更多外国企业来华投资发展。。19日，习近平到常德市考察调研。位于沅江江畔的常德河街历史悠久，曾毁于1943年的常德战役。近年来，常德市复原老河街风貌，将此地打造成为历史文化街区。当天上午，习近平来到常德河街，察看各种特色小吃、特产、特色工艺品，同店主和游客亲切交流，并欣赏非物质文化遗产技艺展示，详细了解常德老城街道修复利用、城市规划、水环境综合治理等情况。习近平指出，多姿多彩的地方特色传统文化，共同构成璀璨的中华文明，也助推经济社会发展。常德是有文化传承的地方，这里的丝弦、高腔、号子等要以适当载体传承好利用好，与时俱进发展好。。湖南是全国13个粮食主产省之一，水稻播种面积、总产量均居全国第一。当天下午，习近平来到常德市鼎城区谢家铺镇港中坪村，走进当地粮食生产万亩综合示范片区，察看秧苗培育和春耕备耕进展，听取高质量推进农业现代化情况介绍，并同种粮大户、农技人员、基层干部一笔一笔算投入产出账。习近平强调，我国有14亿多人口，粮食安全必须靠我们自己保证，中国人的饭碗应该主要装中国粮。要建设好高标准农田，推行适度规模经营，加强政策支持和示范引领，加大良种、良机、良法推广力度，在精耕细作上下功夫，进一步把粮食单产和品质提上去，让种粮也能够致富，进而吸引更多农户参与发展现代化大农业，真正把中国特色农业现代化之路走稳走扎实。。离开时，村民们纷纷围拢过来欢送总书记。习近平满怀深情地对大家说，党中央高度重视“三农”工作，一定会采取切实有力的政策举措，回应老百姓的关切和需求，把乡村振兴的美好蓝图变为现实。掌声在村庄久久回荡。,政府领导到其他城市考察学习或访问,0.5172587250878953
宁夏回族自治区,咸辉在中卫市调研并召开座谈会强调学懂弄通做实党的十九大精神推动中卫实现更高质量更可持续发展,2017-11-02,咸辉在中卫市调研并召开座谈会强调 学懂弄通做实党的十九大精神 推动中卫实现更高质量更可持续发展。11月1日至2日，宁夏回族自治区主席咸辉在中卫市调研并召开座谈会强调，要在习近平新时代中国特色社会主义思想的指引下，在学懂弄通做实党的十九大精神上下功夫，按照自治区第十二次党代会和十二届二次全会要求，深入落实“三大战略”“五个扎实推进”，奋力冲刺后两个月，攻坚克难、务实苦干，确保完成全年目标任务。。咸辉来到中卫工业园区，调研了火冰新型环保消防生产基地、“天线组阵”、宁夏中化锂电池材料等项目，在中宁县宁夏隆基硅材料有限公司考察了1000MV单晶硅棒项目。咸辉指出，要大力实施创新驱动战略，着力培育增长的新动能，引进建设一批科技含量高、市场前景好、发展质量优的大项目、好项目，让更多科技成果在宁夏大地上生根发芽，转化为经济发展的新亮点。。在调研座谈会上，咸辉指出，要按照习近平总书记学懂弄通做实的重要指示精神，把学习宣传贯彻党的十九大精神作为首要政治任务，坚持用习近平新时代中国特色社会主义思想武装头脑、指导实践、推动工作，坚定实现年度目标和全面建成小康社会的信心，解决好固定资产投资下滑、空气质量改善等问题，确保完成年初确定的主要目标任务。咸辉要求，要用科学的思路、改革的办法，着力破解发展中的难点和痛点，坚决打好防范化解重大风险、精准脱贫、污染防治“三大攻坚战”，努力实现更高质量、更有效率、更加公平、更可持续的发展。要把群众冷暖放在心上，高度重视冬季取暖和困难群众生活，让老百姓在寒冷的冬天感受到党和政府关心的暖暖春意。,政府领导到其他城市考察学习或访问,0.0
宁夏回族自治区,习近平在广东考察时强调坚定不移全面深化改革扩大高水平对外开放在推进中国式现代化建设中走在前列,2023-04-14,习近平在广东考察时强调：<br>坚定不移全面深化改革扩大高水平对外开放<br>在推进中国式现代化建设中走在前列- 宁夏。习近平在广东考察时强调： 坚定不移全面深化改革扩大高水平对外开放 在推进中国式现代化建设中走在前列。4月10日至13日，中共中央总书记、国家主席、中央军委主席习近平在广东考察。这是10日下午，习近平在湛江市徐闻县徐闻港泊位码头，向船上的旅客挥手致意。。新华社广州4月13日电 中共中央总书记、国家主席、中央军委主席习近平近日在广东考察时强调，广东是改革开放的排头兵、先行地、实验区，在中国式现代化建设的大局中地位重要、作用突出。要锚定强国建设、民族复兴目标，围绕高质量发展这个首要任务和构建新发展格局这个战略任务，在全面深化改革、扩大高水平对外开放、提升科技自立自强能力、建设现代化产业体系、促进城乡区域协调发展等方面继续走在全国前列，在推进中国式现代化建设中走在前列。。4月10日至13日，习近平在中共中央政治局委员、广东省委书记黄坤明和省长王伟中陪同下，先后来到湛江、茂名、广州等地，深入企业、港口、农村等进行调研。。10日上午，习近平首先考察了位于湛江市东海岛的国家863计划项目海水养殖种子工程南方基地。习近平听取了广东省海洋渔业发展情况介绍，察看渔业良种展示，向现场科研和养殖人员询问选育技术、种苗长势、市场价格等。习近平指出，中国是一个有着14亿多人口的大国，解决好吃饭问题、保障粮食安全，要树立大食物观，既向陆地要食物，也向海洋要食物，耕海牧渔，建设海上牧场、“蓝色粮仓”。种业是现代农业、渔业发展的基础，要把这项工作做精做好。要大力发展深海养殖装备和智慧渔业，推动海洋渔业向信息化、智能化、现代化转型升级。。湛江红树林国家级自然保护区，是我国红树林面积最大、分布最集中的自然保护区。习近平来到位于保护区东部的麻章区湖光镇金牛岛红树林片区，察看红树林长势和周边生态环境。他强调，这片红树林是“国宝”，要像爱护眼睛一样守护好。加强海洋生态文明建设，是生态文明建设的重要组成部分。要坚持绿色发展，一代接着一代干，久久为功，建设美丽中国，为保护好地球村作出中国贡献。。10日下午，习近平来到湛江市徐闻县，考察徐闻港。徐闻港项目是广东与海南相向而行的“头号工程”。在港口专用码头，习近平察看徐闻港全貌，听取广东省提升交通基础设施互联互通水平、对接海南自由贸易港建设相向发展等工作汇报。随后，习近平来到泊位码头，察看船舶停靠、客运转接等。船上的旅客看见总书记来了，纷纷向总书记问好，习近平向大家挥手致意，祝他们一帆风顺。习近平指出，琼州海峡是国家经略南海的战略通道，也是海南自由贸易港建设和发展的咽喉要道，要把“黄金水道”和客货运输最佳通道这篇大文章做好，把徐闻港打造成连接粤港澳大湾区和海南自由贸易港的现代化水陆交通运输综合枢纽。。离开徐闻港，习近平来到环北部湾广东水资源配置工程向南输水的接点站——徐闻县大水桥水库，了解工程建设、管理、运行和后续工程规划等情况。工作人员向总书记展示水样和监测设备，汇报当地加强周边生态保护等情况。习近平指出，我国缺水且水资源分布很不均衡。推进中国式现代化，要把水资源问题考虑进去，以水定城、以水定地、以水定人、以水定产，发展节水产业。广东要把水资源优化配置抓好，加快全面推进水资源配置工程建设，推动解决区域发展不平衡问题，尽早造福广大人民群众。。13日上午，习近平听取广东省委和省政府工作汇报，对广东各项工作取得的成绩给予肯定。。李干杰、何立峰及中央和国家机关有关部门负责同志陪同考察，主题教育中央第七指导组负责同志参加汇报会。,政府领导到其他城市考察学习或访问,0.0
宁夏回族自治区,李邑飞在自治区党委警示教育会上强调深入开展党纪学习教育着力推进全面从严治党为加快建设美丽新宁夏凝聚力量张雨浦陈雍庄严出席,2024-07-05,李邑飞在自治区党委警示教育会上强调<br>深入开展党纪学习教育着力推进全面从严治党<br>为加快建设美丽新宁夏凝聚力量<br>张雨浦陈雍庄严出席- 宁夏。李邑飞在自治区党委警示教育会上强调 深入开展党纪学习教育着力推进全面从严治党 为加快建设美丽新宁夏凝聚力量 张雨浦陈雍庄严出席。7月5日，自治区党委召开警示教育会。自治区党委书记李邑飞主持会议并讲话，强调要坚持以习近平新时代中国特色社会主义思想为指导，深学细悟笃行习近平总书记关于全面加强党的纪律建设的重要论述、在中央政治局第十五次集体学习时的重要讲话和考察宁夏重要讲话精神，切实抓好警示教育，把警示教育同集中整治群众身边不正之风和腐败问题结合起来，推动党纪学习教育深入开展，推动全面从严治党向纵深发展，推动党员干部在遵规守纪的前提下安心工作、放手干事、锐意进取、积极作为，为加快建设美丽新宁夏、奋力谱写中国式现代化宁夏篇章凝聚力量。。自治区党委副书记、自治区主席张雨浦传达总书记在中央政治局第十五次集体学习时的重要讲话。自治区政协主席陈雍、自治区党委副书记庄严出席。自治区党委常委、纪委书记、监委主任艾俊涛通报全区违纪典型案例。。李邑飞指出，总书记关于全面加强党的纪律建设的重要论述，为坚定不移深入推进全面从严治党提供了根本遵循。要把总书记关于全面加强党的纪律建设的重要论述与总书记在中央政治局第十五次集体学习时的重要讲话和考察宁夏重要讲话结合起来，一体领会把握、一体贯彻落实，在学思用贯通、知信行统一上下功夫，深刻领悟“两个确立”的决定性意义，坚决做到“两个维护”，始终沿着总书记指引的方向前进。要切实抓好警示教育，以党的纪律为尺子，以案为鉴、以案促学、以案说纪，教育引导党员干部深刻汲取教训、时刻警惕警醒，保持对纪律的敬畏之心。要把警示教育同集中整治群众身边不正之风和腐败问题结合起来，狠抓纠风治乱，解决实际问题，让群众感受到正风肃纪反腐就在身边。。李邑飞指出，要把党纪学习教育成果转化为干事创业的精气神，针对当前经济下行压力，坚持领导干部带头示范、五级组织共同发力、全区上下一起行动，全面贯彻以人民为中心的发展思想，落实精耕细作的要求，找准牵一发而动全身的关键和要害，深谋全局性、长远性、根本性重大任务，抓实普惠性、基础性、兜底性重点工作，全力抓发展、促改革、优生态、保安全、增团结，不断增强全区人民的获得感、幸福感、安全感。要坚持不懈推进高质量发展，抓实抓好能源绿色低碳转型、推动产业优化升级、做优做强做大各类市场主体，培育一批千百十亿级产业、园区、企业，谋划实施一批千百十亿级重大项目，全力保持经济平稳健康增长。要集中精力谋划和推进新一轮全面深化改革，持续推进重点领域改革，着力深化具有宁夏特色的改革。要把呵护好“一河三山”作为谋划改革发展的基准线，精准系统谋划先行区建设，打好打赢黄河“几字弯”宁夏攻坚战。要巩固拓展脱贫攻坚成果，聚力推进乡村全面振兴，用心用情用力抓好民生事业。要以时时放心不下的责任感抓好地质灾害防范、农作物防灾减灾、安全生产、社会稳定工作，确保人民生命财产安全和社会大局稳定。要自觉担负创建铸牢中华民族共同体意识示范区的重大使命任务，坚持党的民族宗教方针政策，深化民族团结进步创建，注重做好“导”的文章，依法治理民族宗教事务，巩固民族团结、宗教和顺的良好局面。。自治区在职副省级以上领导同志，区直各部委办厅局、各民主党派区委会、各人民团体、直属事业单位、各大型企业主要负责同志，各地级市党政主要负责同志、纪委书记等参加。,其他,0.9532747865033838
宁夏回族自治区,宁夏浙江两省区党政领导在杭州举行会见张超超参加会见,2017-03-01,2月28日，宁夏回族自治区党委书记、人大常委会主任李建华，自治区党委副书记、自治区主席咸辉，带领宁夏党政代表团到浙江考察学习。当天上午，宁夏浙江两省区在杭州举行会见活动，李建华和浙江省委书记、人大常委会主任夏宝龙出席并讲话，咸辉和浙江省委副书记、省长车俊签署两省区重点领域项目合作会谈纪要。。李建华代表自治区党委、人大、政府、政协，对浙江省多年来给予宁夏的关心、支持和帮助表示感谢。他说，近年来，浙江省一以贯之地实施“八八战略”，干在实处、走在前列，“两富”“两美”浙江建设取得了巨大成就，特别是去年高水平承办了G20杭州峰会，给世界留下了深刻的中国印记、浙江印记，极大地提升了我国的对外影响力。李建华指出，宁夏党政代表团这次来，主要是学习浙江改革发展的先进理念和成功经验。我们要学习浙江省高水平承办高层次国际性会议的好经验，借鉴浙江承办G20峰会、世界互联网大会的成功做法，努力把中阿博览会办得更好；学习浙江省科技创新的好经验，借鉴浙江打造创新平台、发展科技型企业、培育创新人才的好做法，加快补齐宁夏科技创新的短板；学习浙江省 “四张清单一张网”等深化改革开放的好经验，以更实措施推动宁夏的改革开放；学习浙江大数据产业、“互联网+”特色小镇、智能制造等方面的经验，推动宁夏大数据产业快速发展。李建华希望两省区及有关方面加强沟通，深化交流，携手推进“一带一路”建设，共同推进产业转型，深化能源开发、精细化工、装备制造、大数据、旅游等方面的合作，携手推进文化交流，搭建有效平台，加强产业布局，深化项目合作，实现共赢发展，携手开创浙宁合作的美好未来。。夏宝龙首先对宁夏党政代表团到浙江考察表示欢迎。他说，近年来，在以习近平同志为核心的党中央坚强领导下，宁夏综合实力显著增强，内陆开放型经济试验区建设迈出实质性步伐，生态环境质量有效改善，人民生活水平显著提高。特别是宁夏举全区之力推进扶贫开发，取得重大成果。宁夏广大干部群众在改革发展和脱贫攻坚中所展现的艰苦创业、奋发向上的精神面貌，让我们感动，也值得我们学习。希望双方本着互利共赢、健康可持续的原则，全面落实会谈纪要，加强能源等方面的合作，进一步拓展双方合作领城、扩大合作成果，促进形成优势互补、共同发展的战略合作新格局。。根据会谈纪要，两省区将在电力外送、产业发展、人才交流培训、社会事业等领域布局一些重点项目，开启更大范围、更宽领域、更高层次的务实合作。,政府领导到其他城市考察学习或访问,0.6461301768386075
宁夏回族自治区,住建厅认真学习习近平总书记政法大学讲话精神开展五四青年节读书活动,2017-05-05,"习近平总书记５月３日在考察中国政法大学时发表的重要讲话，在住建系统广大青年干部职工引起热烈反响。大家表示，习近平在中国政法大学的发言深刻睿智，“少年强则国强，少年智则国智，少年进步则国进步。”青年干部应当在改革的激流之中，学海求知，把握时代，勇担大义。青年干部在自身的修养中应当坚定信心不忘初心跟党走，端正思想追求，在社会发展的大背景中去思考人生的意义，从小我走向大我，最终实现自我人生价值。。月4日，在""五四青年节""98周年来临之际，住建厅组织开展了""五四青年节""读书活动。活动期间，全体干部职工结合习近平总书记讲话精神，就读书学习开展座谈交流，要求每人就自己最喜欢的一本书展开讨论，并把学习的方法和书籍的内容分享给大家，提出读书要有持之以恒的毅力，不断学习新知识，温习老知识，与时俱进，用知识武装自己的头脑；读书要有勤于思考的习惯，要善于思考，透过现象看本质；读书结合创新实践的精神，在已有知识基础上，结合工作实际，不断创新工作方法。通过此次活动，激发了大家的学习热情和工作干劲，进一步提高了广大青年干部职工的综合素质和工作能力。",其他,0.8661190629106589
宁夏回族自治区,李锐为基层党员干部讲党课,2016-06-16,6月15日，自治区党委常委、自治区副主席李锐来到吴忠市红寺堡区，为基层党员干部讲了一堂别开生面的党课。他强调，要深入落实中央决策部署，以高标准严要求扎实开展“两学一做”，引导广大党员干部把握“两学一做”的科学内涵、用好“两学一做”的方式方法、体现“两学一做”的实际成效，努力推动红寺堡各项事业迈上新台阶。。在讲党课时，李锐结合自己学习党章党规、学习习近平总书记系列讲话的思考与体会，紧密联系红寺堡工作实际，重点围绕为什么学、学什么、如何组织学的问题，与基层党员干部沟通交流。李锐指出，各位基层党员干部都处在基层第一线，对群众的所思所盼所需有更深切的感受，是打好脱贫攻坚战的骨干力量，要坚持知行合一、学做结合，牢记职责使命，改进工作作风，全力以赴地把党的扶贫政策落到实处，确保“两学一做”学习教育取得实效。。课前，李锐还考察调研了红寺堡弘德新村设施农业光伏大棚项目、政法干警训练中心建设项目、第二敬老院建设项目和康庄村精准扶贫工作。,其他,0.8767495200969314
宁夏回族自治区,惠农区实现干部培养管理四个转变,2018-01-03,惠农区坚持“好干部”标准，积极探索科学规范的选人用人机制，树立正确用人导向，创新干部选拔方式，强化干部监督管理，优化领导班子结构，提升了选人用人公信力。。一是注重日常考核研判，转变识人考察方式。建立考核评价机制，制定《惠农区区直部门（单位）、乡镇、街道领导班子及班子成员综合业绩考核评价办法》，把识人辨人的功夫下在平时，做到识别干部动态化、常态化。突出政治标准，深入了解干部理想信念、政治纪律、敢于担当等方面的情况。同时，特别关注干部在关键时刻的政治立场、大局观念、担当能力，掌握干部处理复杂问题的过程和结果。通过拓宽干部考察范围，做到识别干部见人见事见思想，破解知人不深、识人不准的用人问题。。建立考核评价机制，制定《惠农区区直部门（单位）、乡镇、街道领导班子及班子成员综合业绩考核评价办法》，把识人辨人的功夫下在平时，做到识别干部动态化、常态化。。关注干部在关键时刻的政治立场、大局观念、担当能力，掌握干部处理复杂问题的过程和结果。通过拓宽干部考察范围，做到识别干部见人见事见思想，破解知人不深、识人不准的用人问题。。二是注重正向激励机制，转变选人用人方向。坚持以事业为上，制定了《惠农区激励干部想干事能干事干成事八条措施》，激发干部勇于担当、主动作为、干事创业的内生动力，形成干部想干事、能干事、干成事的良好氛围。2017年，采取“全程量化、五比两差额”的方式，公开选拔了9名领导干部，比出了干部的德才表现，切实提高了选人用人精准度。提拔24名优秀年轻干部和21名50岁以上默默无闻埋头苦干的干部，将6名实绩突出的事业单位干部调任到行政岗位任职，形成了“有为才有位”的鲜明导向。。坚持以事业为上，制定了《惠农区激励干部想干事能干事干成事八条措施》，激发干部勇于担当、主动作为、干事创业的内生动力，形成干部想干事、能干事、干成事的良好氛围。2017年，采取“全程量化、五比两差额”的方式，公开选拔了9名领导干部，比出了干部的德才表现，切实提高了选人用人精准度。提拔24名优秀年轻干部和21名50岁以上默默无闻埋头苦干的干部，将6名实绩突出的事业单位干部调任到行政岗位任职，形成了“有为才有位”的鲜明导向。。三是注重干部培养锻炼，转变干部思想观念。坚持多形式培养锻炼干部，选派5名科级干部到北京、杭州、自治区、市相关部门学习锻炼，选派27名优秀年轻干部到重点部门、企业实践锻炼，落实重点项目、包抓重点工作。实行年轻干部包村工作制度，在基层一线培养干部过硬作风。加强干部轮岗交流，25名干部跨部门交流任职，9名干部在乡镇、街道和部门之间交流任职。分层分类选派干部外出培训学习157人次，组织乡镇街道党（工）委副书记、组织委员，赴贵阳、青岛、杭州现场观摩学习，组织4批次100名年轻干部到宁夏理工学院、市委党校进行军事化训练培训。切实开阔了干部视野，提升了干部履职能力。。坚持多形式培养锻炼干部，选派5名科级干部到北京、杭州、自治区、市相关部门学习锻炼，选派27名优秀年轻干部到重点部门、企业实践锻炼，落实重点项目、包抓重点工作。实行年轻干部包村工作制度，在基层一线培养干部过硬作风。加强干部轮岗交流，25名干部跨部门交流任职，9名干部在乡镇、街道和部门之间交流任职。分层分类选派干部外出培训学习157人次，组织乡镇街道党（工）委副书记、组织委员，赴贵阳、青岛、杭州现场观摩学习，组织4批次100名年轻干部到宁夏理工学院、市委党校进行军事化训练培训。切实开阔了干部视野，提升了干部履职能力。,其他,0.7692181801053316
