province,topic,date,content,label,score
辽宁省,冯守权到辽宁铁道职业技术学院和辽宁石化职业技术学院调研,2020-07-02,全国农村商业建设工作现场会近日在辽宁省海城市召开。中共中央政治局委员、国务院副总理胡春华出席会议并讲话。他强调，要认真学习贯彻习近平总书记重要指示精神，按照党中央、国务院决策部署，切实做好农村商业体系建设工作，努力畅通国内大循环，为构建新发展格局做出积极贡献。。胡春华指出，加快构建以国内大循环为主体、国内国际双循环相互促进的新发展格局，是以习近平同志为核心的党中央作出的重大决策部署。做好农村商业体系建设工作，对于畅通国内大循环、服务扩大内需这个战略基点具有重要意义。要顺应县域内城乡融合发展趋势，加快完善县域商业体系，增强县城商业的综合服务和辐射带动能力，把乡镇建成服务周边的重要商业中心，积极推进村级商业规范化建设，加强县域商业市场主体培育。要有效提升农产品流通效率和水平，提高农产品商品化加工能力，加快补上冷链物流短板，加强农产品流通与城市市场的对接，保障农产品运输快捷高效畅通。要支持农村电商持续健康发展，解决好网购快递配送问题，加快提升电商产品质量和标准。要把农村食品安全放在更重要位置，严厉打击各类侵权假冒行为，确保农村商业经营场所安全，持续加强农资市场监管，推动县域消费环境实现大的改观。。在辽宁期间，胡春华在海城考察了农村电商发展、传统商业改造升级、商业物流等工作，并赴营口考察了粮食流通工作。,政府领导到其他城市考察学习或访问,0.748828177556962
辽宁省,阜新市政府党组理论学习中心组召开会议,2019-12-24,记者朋友们，大家上午好，欢迎参加今天的新闻发布会。今天是正月初十，首先给大家拜年，感谢大家一直以来对省政府新闻发布会的关注和支持。今天是年后第一场新闻发布会，也是我们省优化投资环境主题系列新闻发布会的第一场。省委、省政府高度重视优化全省投资环境，年前，省委全面深化改革领导小组审议通过了《关于优化投资环境的暂行规定（试行）》，该文件是我省在经济新常态下按照习近平总书记“四个着力”要求进一步深化全省行政体制等相关领域改革、加快全省投资环境建设、助推全省经济发展的重大举措。按照省委、省政府要求，从今天开始，到全国两会前的两周时间内，我们将集中召开六场新闻发布会，对省委、省政府进一步优化全省投资环境的重要考虑、重大思路、主要举措、这些年全省所做的相关工作和下一步继续加大改革力度的重要方向等内容向新闻媒体界进行通报和说明。今天我们邀请了省编委办，就全省进一步转变政府职能、简政放权、深化全省行政管理体制改革的有关情况向大家作以介绍。出席今天新闻发布会的有，省编委办副主任刘自康同志，省编委办综合处处长王彤阳同志，省编委办政府机构编制处处长赵海峰同志，省编委办行政审批制度改革处处长赵红勋同志，省编委办市县机构编制指导处处长张威同志。下面请省编委办副主任刘自康同志介绍情况。。各位同行大家好。因为我也是搞文字工作的，在省委组织部搞了十多年舞文弄字的工作，所以今天见到大家感到非常亲切。春节刚过，省委、省政府就举办了这场新闻发布会，可见我们省对包括投资环境在内的营商环境的高度重视。可以说在目前的情况下，营造良好的投资环境，是一个国家、一个地区综合实力的重要体现。去年，我们国家的营商环境在189个经济体中排名第90位，从中央到地方都对整个营商环境高度重视。今天，我和我的同事愿意向大家介绍一下我省投资的有关环境。按照职责分工，我们编办负责牵头行政体制改革。行政体制改革，特别是转变政府职能简政放权作为优化营商环境的当头炮、马前卒，对整个营商环境起着基础性、决定性的作用。在这里，我先简要的向大家介绍一下我省简政放权的有关情况。我主要从“放、管、服、简”四个方面向大家介绍。。一是坚持“放”字当头，应放尽放。省委、省政府主要领导高度重视简政放权工作，李希同志到辽宁省政府主持工作后，开展的“6+4”大调研，其中就有转变职能简政放权专题，到辽宁开的第一个现场会就是全省深化行政审批制度改革转变职能简政放权工作会议，多次强调要该减的要减到位，该放的要放到位。求发省长亲自担任省政府推进职能转变协调小组组长，统筹协调推进重要领域和关键环节的重大改革，要求我们要与各厅局一项一项地抠，把没有法律依据的行政审批事项都减下来，放下去。2013年以来，省政府分六批取消调整行政审批等事项1682项，其中取消735项，下放689项，转移、合并、降低收费标准等258项，其中行政审批事项比2011年减少了52%，提前两年超额完成了工作目标。在省政府的带动下，各市政府取消调整行政职权11013项，其中取消4063项，下放4800项，转移、合并、降低收费标准等2150项，全省简政放权工作取得阶段性成果，放权的力度和频次位于全国前列。。在省委、省政府坚强有力领导下，我们在实际工作中，借机借势借力，搞好改革，推动放权。借机，就是借助全面从严治党这个有利时机；借势，就是借助全面深化改革这个大好形势。在这里，我主要介绍一下如何“借力”改革问题。,其他,0.964228574156256
辽宁省,年辽宁省教育工作会议召开奋力实现辽宁教育全面振兴新突破三年行动首战告捷,2023-02-12,10月22日，沈阜互动发展交流座谈会在沈阳召开。省委常委、沈阳市委书记张雷主持会议并讲话，阜新市委书记吕志成出席并讲话。市领导刘晓东、高伟、李强参加会议。。张雷在讲话中指出，推进沈阜互动发展，是实现区域协调发展的大战略，是加强两市全方位合作的大布局。我们要认真落实党中央决策部署和省委要求，着眼于发挥各自优势、优化要素配置，进一步完善工作机制、深化交流合作，主动融入“双循环”发展格局，坚决夺取脱贫攻坚战全面胜利，共同谱写新时代振兴发展的新篇章。。张雷强调，要立足良好基础，进一步提升深度、拓宽领域、丰富形式，努力碰撞出更多合作“火花”。要加快重点援建项目建设进度，让援建项目早日投入使用、发挥效用。要找准两市产业发展的契合点，进一步在装备制造业配套、传统产业赋能、旅游线路规划、农业科技服务等方面紧密协作。要共同推动城市建设，继续加强在生态环境、“菜篮子”工程、医疗卫生等领域的合作。要加强组织领导，注重高位推动、强化区县互动、加强人才流动，进一步凝聚强大工作合力。。吕志成感谢沈阳一直以来给予阜新的帮助和支持。他说，沈阳在产业转型升级、优化营商环境、深化科技创新等方面的经验做法非常值得学习借鉴。我们将积极主动借力沈阳，进一步在产业协同发展、生态生活保障、干部人才交流等方面下功夫，全力推动沈阜合作取得更大突破。,政府领导到其他城市考察学习或访问,0.0
辽宁省,积极建设农村商业体系努力畅通国内大循环,2021-07-07,为充分展示党的十九大以来全市精神文明建设的丰硕成果，进一步激发全市广大党员干部群众参与精神文明创建的积极性、主动性、创造性，按照从严把关、确保质量的原则，市文明委启动了2018－2019年度文明村镇、文明单位、文明家庭、文明校园评选活动。经层层推荐、实地考察、征求意见和严格评选，市文明委决定，命名抚顺县海浪乡等102个村镇为文明村镇，命名中共抚顺市纪律检查委员会等113个单位为文明单位，命名方东锋家庭等96个家庭为文明家庭，命名抚顺市第六中学等37所学校为文明校园。。2018年以来，全市各县区、各单位、各部门认真学习贯彻习近平新时代中国特色社会主义思想、党的十九大和十九届二中、三中、四中全会精神，深入贯彻落实习近平总书记考察辽宁抚顺时重要讲话精神，全面落实《新时代公民道德建设实施纲要》，坚持培育和践行社会主义核心价值观，紧紧围绕市委、市政府中心工作，大力推进社会主义精神文明建设，深入开展文明村镇、文明单位、文明家庭、文明校园等群众性创建活动，城乡环境面貌、社会公共秩序、公共服务能力、居民生活得到明显改善，涌现出了一大批精神文明建设先进典型。。市文明委希望被命名的村镇、单位、家庭和校园不忘初心、牢记使命，珍惜荣誉、再接再厉，发挥榜样表率作用，紧紧围绕决胜全面小康、决战脱贫攻坚战略部署，坚持以人民为中心的发展思想，巩固扩大疫情防控和经济恢复成果，着力培育担当民族复兴大任的时代新人，坚持培育和践行社会主义核心价值观，持续深化拓展精神文明创建活动，努力提高人民思想觉悟、道德水准、文明素养和全社会文明程度，为推动抚顺全面振兴、全方位振兴提供强大精神动力和道德支撑。,其他,0.9801066460813443
辽宁省,转变政府职能简政放权新闻发布会,2016-02-17,八月十六日至十七日，中共中央总书记、国家主席、中央军委主席习近平在辽宁考察。这是十六日下午，习近平在锦州市考察小凌河和女儿河环境综合整治情况，听取辽宁省防汛工作情况汇报，并就做好防汛工作、提高灾害防御能力作出重要指示。 新华社记者 燕 雁 摄。学习党史是每一位党员的义务。要推动党史学习教育常态化长效化，引导广大党员、干部把学习党史作为必修课和常修课。。习近平总书记的重要讲话，强调了党史学习教育的重要性，为党史工作者指明了方向。党的历史是最生动、最有说服力的教科书，是领导干部必须修好的必修课。走进党的历史，就会深深感受到中国共产党人的坚定理想信念和为实现理想信念不屈不挠的顽强拼搏精神、前仆后继的英勇牺牲精神、坚韧不拔的艰苦奋斗精神、全心全意为人民服务的公仆精神等。。作为一名党员干部，特别是一名党史工作者，要牢记总书记的殷殷嘱托，把党的历史学习好、总结好、传承好、发扬好。坚持不懈用党的伟大成就激励人，用党的优良传统教育人，用党的成功经验启迪人，用党的历史教训警示人，在对历史的深入思考中做好现实工作、更好走向未来。。习近平总书记言谆意重，为我们指明了绿色发展的方向。东北的冰天雪地里蕴藏着金山银山，寒冷的气候条件使东北形成了特有的肥沃黑土地，这片黑土地孕育了丰富的耕地、矿产、森林、动物资源，我们一定要把这份宝贵的资源开发好、利用好、保护好。。辽宁的经济社会发展必须与生态保护协调发展相结合，要在保护中开发，在开发中保护。不能走先污染后治理的老路，不能以破坏生态环境为代价换取一时的发展，要坚持生态优先，推动经济持续健康发展，推动形成人与自然和谐发展的现代化建设新格局。。同时，坚持不懈推动绿色低碳发展，加快建设资源节约型、环境友好型社会。培育壮大节能环保产业、清洁生产产业和清洁能源产业，发展高效农业、先进制造业和现代服务业，推进资源全面节约和循环利用，实现生产系统和生活系统循环链接。。学习习近平总书记这句重要讲话，我认为要重点理解两个“关键词”：一是“信心”，二是“期待”。。“充满信心”，说明总书记对新时代的辽宁一路披荆斩棘，坚实开创振兴发展新路，不断开拓辽宁全面振兴全方位振兴的新局面取得的显著成效给予充分肯定和高度评价。。这十年，我省坚定不移地沿着总书记指引的方向阔步前行、砥砺奋进，把完善体制机制作为治本之策，把推进结构调整作为主攻方向，把鼓励创新创业作为动力支撑，把保障和改善民生作为根本目的，各方面工作都取得了新进展、新成效。。全省要把总书记的期待转化为扎扎实实的工作动力，焕发出敢于迎难而上、敢于担当作为的精气神，把总书记重要讲话中提到的多个方面的工作，认认真真地学习好、贯彻好、落实好。。8月16日至17日，习近平总书记在辽宁考察。总书记的一声声问候与祝愿，一句句肯定与勉励，一份份关怀与嘱托，鼓舞着4300万辽宁儿女的壮志豪情，激荡起全省干部群众新起点再出发的磅礴力量。。“我们对新时代东北全面振兴充满信心、也充满期待”“让老百姓体会到我们党是全心全意为人民服务的，党始终在人民群众身边”……总书记启人深思、催人奋进的真挚话语、殷切期待，指方向、强信心，振精神、暖人心，传遍辽沈大地，引发热烈反响。我省各界人士纷纷表示，要完整、准确、全面理解和把握习近平总书记重要讲话精神，牢记嘱托、感恩奋进，以扎实的工作成效、崭新的工作答卷，奋力开创辽宁振兴发展新局面。。要时不我待推进科技自立自强，只争朝夕突破“卡脖子”问题，努力把关键核心技术和装备制造业掌握在我们自己手里。。红色江山来之不易，守好江山责任重大。要讲好党的故事、革命的故事、英雄的故事，把红色基因传承下去，确保红色江山后继有人、代代相传。,政府领导到其他城市考察学习或访问,0.0
辽宁省,沈阜互动发展交流座谈会在沈阳召开,2020-10-23,9月25日，抚顺市委常委会召开会议，传达学习习近平总书记在科学家座谈会上的重要讲话精神、在基层代表座谈会上的重要讲话精神，听取抚顺市贯彻落实习近平总书记来抚考察重要指示精神有关工作进展情况汇报，安排部署相关工作。市委书记来鹤主持会议。。会议指出，习近平总书记连续主持召开多个座谈会，听取各个方面对“十四五”发展的意见建议并发表重要讲话，充分体现了党中央对“十四五”规划编制的高度重视。要认真贯彻习近平总书记在科学家座谈会上的重要讲话精神，坚持把创新作为引领发展的第一动力，充分发挥企业在科技创新中的主体作用，大力弘扬科学家精神，积极打造良好创新生态。要认真贯彻落实习近平总书记在基层代表座谈会上的重要讲话精神，坚持以人民为中心的发展思想，切实把加强顶层设计和坚持问计于民统一起来，广泛征求社会各界意见建议，科学确定发展目标、工作思路、具体路径，确保抚顺市“十四五”规划符合群众所思所盼。。会议强调，深入贯彻落实习近平总书记来抚考察重要指示精神，是一项持之以恒、长期推进、阶段见成效的重大政治任务。在习近平总书记来抚考察两周年之际，全市各级各部门要对照习近平总书记提出的“三项重点任务”，把思想摆进去、把工作摆进去、把职责摆进去，认真梳理检视各项工作，针对工作中存在的差距和短板，进一步制定完善工作措施，切实把习近平总书记对抚顺关心和牵挂的事情一件一件办好办实，确保党中央决策部署落到实处。。会议要求，要深入贯彻习近平总书记关于防范化解重大风险的重要论述，提高政治站位、强化责任担当，聚焦重点领域、加强研判预警，严格落实常态化疫情防控措施，抓好各类交通工具和场站的安全隐患排查，深化重点行业领域安全生产专项整治，加强社会面治安防控，全力抓好疫情防控、交通安全、安保维稳、安全生产等重点工作，以最严要求、最实措施，确保社会和谐稳定、“两节”喜庆祥和。,其他,0.8315835341061487
辽宁省,抚顺市评出年度文明村镇文明单位文明家庭文明校园,2020-09-02,为推动沈阳市与大连市一体化发展，构建辽宁高质量发展、新时代东北振兴的新动力源，6月11日至13日，大连市代表团一行90余人到沈阳市考察，其间召开沈大合作交流座谈会，沈阳、大连两市签署合作交流备忘录。两市表示，将持续深化交流合作，努力以高水平高质量的区域协调发展，共同当好辽宁全面振兴、全方位振兴的“中流砥柱”。。构建优势互补的区域经济布局，促进各类要素合理流动，对推动区域经济高质量发展具有重要意义。沈阳、大连两市把持续深化交流合作，作为深入学习贯彻习近平总书记关于东北、辽宁振兴发展的重要讲话和指示批示精神，贯彻落实党中央和省委决策部署的具体举措，通过深入落实区域发展战略，促进实现融合联动发展。。沈阳市表示，要切实把思想和行动统一到党中央决策部署特别是习近平总书记关于东北、辽宁振兴发展的重要讲话和指示批示精神上来，统一到省委工作要求上来，进一步深化合作的高度自觉。要认真学习大连市在产业结构调整、县域经济发展、扩大对外开放、提升城市品质等方面的经验做法，不断把各项工作提高到新水平。要聚焦合作重点任务，努力在打造物流通道、促进产业发展、推动科技创新、搭建开放平台等方面取得更大突破。要进一步建立健全组织领导机制、互惠互利机制、民间交往机制，推动两市合作交流常态化、制度化。。大连市明确，要坚持思想先行，破除按部就班、条条框框的束缚，在形成高质量发展的区域经济布局上拿出新举措、结出新硕果。要坚持规划引领，加强两市规划有机衔接，绘制好携手共进的美好蓝图。要坚持陆海联动，建立经贸交流大通道，构筑面向东北亚开放合作的新高地。要坚持错位发展，加强产业链、创新链、供应链对接，补齐补强产业互通互联的链条。要坚持全面合作，构建多主体、多领域、多层次的合作交流新格局。要加强定期交流，推进深度融合，进一步建立完善政府、企业、社会广泛参与的交流合作体系。。在沈期间，大连市代表团到部分企业和城市规划展示馆、园区、市场等进行考察，参观了辽宁反腐倡廉展示馆。,政府领导到其他城市考察学习或访问,0.0
辽宁省,把总书记重要讲话精神化为辽宁振兴发展生动实践,2022-08-19,按照中央统一部署，6月24日至7月1日，党史学习教育中央第二指导组组长朱虹率指导组成员在我省调研指导党史学习教育开展情况。在我省调研期间，指导组列席省委书记张国清为新任职年轻干部讲的党史学习教育专题党课，列席省级领导班子党史学习教育专题读书班暨理论学习中心组专题学习会，列席省委、市委领导班子成员所在党支部专题组织生活会。。8天时间里，指导组深入沈阳、大连、鞍山、丹东等地，考察纪念场馆、革命历史遗迹，走访学校、社区、政务服务大厅，参观建党百年相关主题展览展示，听取汇报并与党员干部、老战士交谈交流，多方面了解党史学习教育开展情况，深入细致开展调研指导工作。。朱虹对我省党史学习教育启动以来取得的进展和成效给予充分肯定，对深入挖掘利用本土红色资源成为党史学习教育生动教材的创新做法、切实解决群众“急难愁盼”问题的务实举措给予表扬。。朱虹强调，开展党史学习教育，必须同学习贯彻习近平总书记在庆祝中国共产党成立100周年大会上重要讲话精神和关于东北、辽宁振兴发展的重要指示精神结合起来，通过党史学习教育，引导党员干部进一步解放思想、转变观念，坚定信念、担当作为，让党史学习教育成为高质量发展的“红色引擎”。辽宁是抗日战争起始地、解放战争转折地、抗美援朝出征地、雷锋精神发祥地、新中国国歌素材地、共和国工业奠基地，要进一步把这些红色资源富矿挖掘好、整理好、利用好，为传承红色基因、赓续精神血脉提供丰富滋养。要聚焦群众“急难愁盼”问题，真正把实事做到群众心坎上，推动改革发展成果更多更公平惠及全体人民，不断增强人民群众的获得感幸福感安全感。要紧密结合实际，在抢新机、开新局上下功夫，把党史学习教育成果转化为推进振兴发展取得新突破的新动能，用党史学习教育新成效开创辽宁振兴发展新局面。,政府领导到其他城市考察学习或访问,0.0
辽宁省,抚顺市委常委会召开会议对相关工作进行安排部署,2020-09-28,谭作钧在座谈时强调，要深入学习贯彻习近平总书记关于东北、辽宁振兴发展的重要讲话和指示批示精神，贯彻落实党中央和省委决策部署，持续深化两市合作交流，以高水平高质量的区域协调发展，共同当好辽宁全面振兴全方位振兴的“中流砥柱”。要坚持思想先行，破除按部就班、条条框框的束缚，在形成高质量发展的区域经济布局上拿出新举措、结出新硕果。要坚持规划引领，加强两市规划有机衔接，绘制好携手共进的美好蓝图。要坚持陆海联动，建立经贸交流大通道，构筑面向东北亚开放合作的新高地。要坚持错位发展，加强产业链、创新链、供应链对接，补齐补强产业互通互联的链条。要坚持全面合作，构建多主体、多领域、多层次的合作交流新格局。要加强定期交流，推进深度融合，进一步建立完善政府、企业、社会广泛参与的交流合作体系。。张雷在讲话中首先对大连市代表团来沈考察表示欢迎。张雷指出，深化两市合作，是全面贯彻党中央决策部署的具体举措，是深入落实区域发展战略、实现融合联动发展的必然选择。我们要切实把思想和行动统一到党中央决策部署特别是习近平总书记关于东北、辽宁振兴发展的重要讲话和指示批示精神上来，统一到省委工作要求上来，进一步增强深化合作的高度自觉。要认真学习大连市在产业结构调整、县域经济发展、扩大对外开放、提升城市品质等方面的好经验好做法，不断把沈阳各项工作提高到新水平。要聚焦合作重点任务，坚持工程化、项目化实施，努力在共同打造物流通道、促进产业发展、推动科技创新、搭建开放平台等方面取得更大突破。要进一步建立健全组织领导机制、互惠互利机制、民间交往机制，推动两市合作交流常态化、制度化。。在沈期间，大连市代表团到部分企业和城市规划展示馆、园区、市场等进行考察，参观了辽宁反腐倡廉展示馆。,政府领导到其他城市考察学习或访问,0.0
辽宁省,沈阳大连两市签署合作交流备忘录,2020-06-15,近日，中国共产党本溪市第十二届委员会第十一次全体会议召开。会议坚持以习近平新时代中国特色社会主义思想为指导，深入学习贯彻党的十九届四中全会精神，贯彻落实习近平总书记在辽宁考察时和在深入推进东北振兴座谈会上的重要讲话精神，以及《中共中央、国务院关于支持东北地区深化改革创新推动高质量发展的意见》，全面落实省委十二届十二次全会要求，动员全市上下增强“四个意识”、坚定“四个自信”、坚决做到“两个维护”，按照中央部署和省委要求，锐意进取、创新实干、狠抓落实，推动党的十九届四中全会精神在本溪落地落实，推动本溪党的建设和全面振兴、全方位振兴各项工作取得更大进步。。市委常委会主持会议。会议审议通过了《中共本溪市委贯彻落实＜中共中央关于坚持和完善中国特色社会主义制度、推进国家治理体系和治理能力现代化若干重大问题的决定＞责任分工方案》《本溪市贯彻落实＜中共中央、国务院关于支持东北地区深化改革创新推动高质量发展的意见＞实施方案》《中共本溪市委十二届十一次全会决议》。市委书记姜小林就《责任分工方案》（讨论稿）向全会作说明并讲话。市委副书记、市长田树槐就《实施方案》（讨论稿）向全会作说明。。全会认为，党的十九届四中全会，是在庆祝新中国成立70周年之际，在实现中华民族伟大复兴的关键时期，召开的一次具有里程碑意义的重要会议。习近平总书记在会上发表了重要讲话，系统阐释了坚持和完善中国特色社会主义制度、推进国家治理体系和治理能力现代化的总体考虑、重大意义，明确了新时代谋划全面深化改革的主轴和要求，描绘了引领未来发展的新蓝图、新愿景、新目标，为坚持和完善国家制度和治理体系、实现国家治理能力现代化指明了前进方向、提供了根本遵循。党的十九届四中全会审议通过的《中共中央关于坚持和完善中国特色社会主义制度、推进国家治理体系和治理能力现代化若干重大问题的决定》，全面回答了在我国国家制度和国家治理体系上应该“坚持和巩固什么、完善和发展什么”这个重大政治问题，是一篇马克思主义的纲领性文献，也是一篇马克思主义的政治宣言书。。会议强调，要深入学习贯彻党的十九届四中全会精神。全市上下要把学习宣传贯彻四中全会精神作为当前和今后一个时期的重要政治任务，深刻领会党的十九届四中全会精神的丰富内涵、核心要义，从增强“四个意识”、坚定“四个自信”、坚决做到“两个维护”的政治高度，在学懂弄通做实上狠下功夫，按照省委部署要求，坚持科学谋划、精心组织，远近结合、整体推进，确保四中全会确定的各项目标任务在本溪落地落实。要做到传达学习到位，党员领导干部要带头学，各级党组织要结合“不忘初心、牢记使命”主题教育，组织专题学习。要做到宣传宣讲到位，有针对性地做好分层分类舆论宣传和理论阐释，推动全会精神深入人心。要做到贯彻落实到位，压实工作责任，细化工作举措，抓好统筹推进，加强督导督查，确保党的十九届四中全会精神在本溪落地落实。。全会强调，全市广大党员干部要把贯彻落实党的十九届四中全会精神，与落实党中央重大决策部署和省委工作要求结合起来，与扎实开展“不忘初心、牢记使命”主题教育结合起来，与本溪市正在推进的重点工作结合起来，与全面完成年度目标任务、高质量谋划明年工作结合起来，始终保持临战奋战的状态、昂扬向上的姿态，集中精力狠抓落实，努力推动全市各项工作取得新进展、实现新进步。。会议号召，全市上下要更加紧密地团结在以习近平同志为核心的党中央周围，高举习近平新时代中国特色社会主义思想伟大旗帜，在省委的坚强领导下，进一步抢抓机遇、担当作为、创新进取，为推动本溪党的建设和本溪全面振兴、全方位振兴作出更大贡献。,不属于政府领导到其他城市考察学习的新闻,0.7060570887313492
辽宁省,党史学习教育中央第二指导组在我省调研指导,2021-07-02,习近平在浙江考察时强调 始终干在实处走在前列勇立潮头 奋力谱写中国式现代化浙江新篇章 返京途中在山东枣庄考察。始终干在实处走在前列勇立潮头 奋力谱写中国式现代化浙江新篇章 返京途中在山东枣庄考察 蔡奇陪同考察。新华社浙江杭州/山东枣庄9月25日电 中共中央总书记、国家主席、中央军委主席习近平近日在浙江考察时强调，要完整准确全面贯彻新发展理念，围绕构建新发展格局、推动高质量发展，聚焦建设共同富裕示范区、打造新时代全面展示中国特色社会主义制度优越性的重要窗口，坚持一张蓝图绘到底，持续推动“八八战略”走深走实，始终干在实处、走在前列、勇立潮头，奋力谱写中国式现代化浙江新篇章。。9月20日至21日，习近平在浙江省委书记易炼红和省长王浩陪同下，先后来到金华、绍兴等地，深入农村、商贸市场、陈列馆、文化园区等进行调研。。9月20日至21日，中共中央总书记、国家主席、中央军委主席习近平在浙江考察。这是20日上午，习近平在金华市义乌市后宅街道李祖村考察。新华社记者 谢环驰 摄。20日上午，习近平来到金华市义乌市后宅街道李祖村考察调研。近年来，李祖村人居环境大为改善，各类创业主体纷纷进驻，乡村旅游十分红火，被评为全国文明村。习近平先后在村党群服务中心、“共富市集”、扎染商铺等场所了解李祖村发展变化情况。得知李祖村年人均收入达到5.2万元，习近平十分高兴。他说，李祖村扎实推进共同富裕，是浙江“千万工程”显著成效的一个缩影，要再接再厉，在推动乡村振兴上取得更大成绩。乡村振兴为年轻人提供了展现才华的用武之地，希望更多的年轻人为乡村振兴发挥积极作用。离开村子时，当地群众簇拥到总书记身旁，热情欢送总书记。习近平对大家说，乡村振兴潜力无限、大有可为，乡亲们要努力奋斗，一起奔向共同富裕的美好明天。。随后，习近平来到义乌国际商贸城考察。他通过电子屏幕实时了解商贸城运营及“义新欧”班列运行情况，并走进市场同商户、小企业主代表亲切交流，详细询问市场行情。他强调，义乌小商品闯出了大市场、做成了大产业，走到这一步很了不起，每个人都是参与者、建设者、贡献者。商贸城要再创新辉煌，为拓展国内国际市场、畅通国内国际双循环作出更大贡献。。今年是毛泽东同志批示学习推广“枫桥经验”60周年。20日下午，习近平来到“枫桥经验”发源地诸暨市枫桥镇，参观枫桥经验陈列馆，了解新时代“枫桥经验”的生动实践。习近平指出，要坚持好、发展好新时代“枫桥经验”，坚持党的群众路线，正确处理人民内部矛盾，紧紧依靠人民群众，把问题解决在基层、化解在萌芽状态。。随后，习近平乘车来到位于绍兴的浙东运河文化园考察。他步行察看古运河河道和周边历史文化遗存，详细了解浙东运河发展演变史和当地合理利用水资源、推进大运河保护等情况。习近平强调，大运河是世界上最长的人工运河，是十分宝贵的文化遗产。大运河文化是中国优秀传统文化的重要组成部分，要在保护、传承、利用上下功夫，让古老大运河焕发时代新风貌。。21日下午，习近平听取了浙江省委和省政府工作汇报，对浙江各项工作取得的成绩给予肯定，对浙江提出了新要求。。习近平强调，浙江要在推进共同富裕中先行示范。要把缩小城乡差距、地区差距、收入差距作为主攻方向，进一步健全城乡融合发展体制机制。坚持就业优先政策，在推动传统产业转型升级和发展新兴产业中注重扩大就业容量，解决好重点群体就业问题。深化收入分配制度改革，健全多层次社会保障体系。全面推进乡村振兴，积极发展乡村特色产业，深化“千村示范、万村整治”工程。加强平安浙江、法治浙江建设，在推进基层治理体系和治理能力现代化上创造更多经验。,政府领导到其他城市考察学习或访问,0.0
辽宁省,沈大合作交流座谈会在沈阳召开,2020-06-15,我们始终认为，各国的发展道路应由各国人民选择。所谓的“中国模式”是中国人民在自己的奋斗实践中创造的中国特色社会主义道路。我们坚信，随着中国特色社会主义不断发展，我们的制度必将越来越成熟，我国社会主义制度的优越性必将进一步显现，我们的道路必将越走越宽广，我国发展道路对世界的影响必将越来越大。。（2013年1月5日在新进中央委员会的委员、候补委员学习贯彻党的十八大精神研讨班上的讲话）。实现中国梦必须走中国道路。这就是中国特色社会主义道路。这条道路来之不易，它是在改革开放30多年的伟大实践中走出来的，是在中华人民共和国成立60多年的持续探索中走出来的，是在对近代以来170多年中华民族发展历程的深刻总结中走出来的，是在对中华民族5000多年悠久文明的传承中走出来的，具有深厚的历史渊源和广泛的现实基础。中华民族是具有非凡创造力的民族，我们创造了伟大的中华文明，我们也能够继续拓展和走好适合中国国情的发展道路。。2021年7月1日，庆祝中国共产党成立100周年大会在北京天安门广场隆重举行。中共中央总书记、国家主席、中央军委主席习近平发表重要讲话。新华社记者 鞠鹏/摄。独立自主是我们党从中国实际出发、依靠党和人民力量进行革命、建设、改革的必然结论。不论过去、现在和将来，我们都要把国家和民族发展放在自己力量的基点上，坚持民族自尊心和自信心，坚定不移走自己的路。。独立自主是中华民族的优良传统，是中国共产党、中华人民共和国立党立国的重要原则。在中国这样一个人口众多和经济文化落后的东方大国进行革命和建设的国情与使命，决定了我们只能走自己的路。。站立在960万平方公里的广袤土地上，吸吮着中华民族漫长奋斗积累的文化养分，拥有13亿中国人民聚合的磅礴之力，我们走自己的路，具有无比广阔的舞台，具有无比深厚的历史底蕴，具有无比强大的前进定力。中国人民应该有这个信心，每一个中国人都应该有这个信心。。坚持独立自主，就要坚持中国的事情必须由中国人民自己作主张、自己来处理。世界上没有放之四海而皆准的具体发展模式，也没有一成不变的发展道路。历史条件的多样性，决定了各国选择发展道路的多样性。人类历史上，没有一个民族、没有一个国家可以通过依赖外部力量、跟在他人后面亦步亦趋实现强大和振兴。那样做的结果，不是必然遭遇失败，就是必然成为他人的附庸。。我们党在领导革命、建设、改革长期实践中，历来坚持独立自主开拓前进道路，这种独立自主的探索和实践精神，这种坚持走自己的路的坚定信心和决心，是我们党全部理论和实践的立足点，也是党和人民事业不断从胜利走向胜利的根本保证。。一个国家选择什么样的治理体系，是由这个国家的历史传承、文化传统、经济社会发展水平决定的，是由这个国家的人民决定的。我国今天的国家治理体系，是在我国历史传承、文化传统、经济社会发展的基础上长期发展、渐进改进、内生性演化的结果。我国国家治理体系需要改进和完善，但怎么改、怎么完善，我们要有主张、有定力。中华民族是一个兼容并蓄、海纳百川的民族，在漫长历史进程中，不断学习他人的好东西，把他人的好东西化成我们自己的东西，这才形成我们的民族特色。没有坚定的制度自信就不可能有全面深化改革的勇气，同样，离开不断改革，制度自信也不可能彻底、不可能久远。我们全面深化改革，是要使中国特色社会主义制度更好；我们说坚定制度自信，不是要固步自封，而是要不断革除体制机制弊端，让我们的制度成熟而持久。。（2014年2月17日在省部级主要领导干部学习贯彻十八届三中全会精神全面深化改革专题研讨班上的讲话）。（2022年1月11日在省部级主要领导干部学习贯彻党的十九届六中全会精神专题研讨班上的讲话）,其他,0.9292990043841836
