province,topic,date,content,label,score
河北省,武卫东赴市信息通信行业调研检查,2024-05-30,5月29日上午，市委书记武卫东赴市信息通信行业调研检查。他强调，要深入学习贯彻习近平总书记关于网络强国的重要思想和建设数字中国的重要论述精神，坚决贯彻党中央决策部署、省市委工作安排，强化科技创新引领，开发开放应用场景，解放思想、奋发进取，扎实推进数字基础设施体系现代化，加快信息通信行业高质量发展步伐。。武卫东一行先后考察了中国铁塔股份有限公司唐山市分公司、中国移动通信集团河北有限公司唐山分公司、中国联合网络通信有限公司唐山市分公司和中国电信集团有限公司唐山分公司，并主持召开座谈会。他强调，要加快建设新型数字基础设施的坚强底座，推动大规模设备更新和消费品以旧换新，推进5G网络高水平覆盖，建设国际互联网数据专用通道、国家级互联网骨干直联点、智算中心、行业数据库、共享数据中心和共享算力中心，探索“绿电＋储能＋基站”模式，发展信息通信装备制造产业，以数字技术赋能高质量发展。要加快建设数智赋能服务体系，深化大数据、人工智能等研发应用，大力发展平台经济，推动产业数字化、数字产业化，促进创新链产业链资金链人才链深度融合，因地制宜发展新质生产力。要加快建设数字和网络安全堤坝，构建全市“一朵云、一张网、一组库、一本账”，加强数据安全防护，提升数字治理能力，扎实推动智慧唐山建设。要加快推动通信服务民生，坚持以人民为中心的发展思想，强化政策支持，突出问题导向，着力补短板、强弱项、扬优势，参与志愿服务积分奖励回馈系统建设，用心用情用力服务人民群众和市场主体。要强化组织领导，深入开展党纪学习教育，传承弘扬“四下基层”优良传统，推动基层党组织全面创A，大力发扬“马上就办、真抓实干”作风，始终保持战斗状态，狠抓各项工作末端落实。,政府领导到其他城市考察学习或访问,0.0
河北省,河钢集团与北京科技大学雄安新区共建雄安未来材料产业创新研究院,2024-05-30,为全面贯彻习近平总书记视察河北重要讲话精神，推动京津冀协同发展和高标准高质量推进雄安新区建设，河钢集团与北京科技大学、雄安新区深化协同合作，共建雄安未来材料产业创新研究院。5月27日，省委常委，雄安新区党工委书记、管委会主任张国华与河钢集团党委书记、董事长于勇，北京科技大学校长杨仁树在雄安新区举行工作座谈。雄安新区党工委副书记、管委会常务副主任，雄安集团党委书记、董事长田金昌，河钢集团副总经理李毅仁，北京科技大学副校长张卫冬，雄安新区党工委副书记、管委会副主任李涛，党工委委员、管委会副主任于国义，雄安集团党委常委、副总经理翟伟参加座谈。。张国华代表雄安新区党工委管委会对于勇、杨仁树一行的到来表示热烈欢迎，对河钢集团、北京科技大学长期支持新区建设发展表示衷心感谢。他表示，当前，雄安新区正深入学习贯彻习近平总书记视察河北及雄安新区重要讲话精神，统筹高质量建设、高水平管理、高质量疏解发展并举，坚持以改革创新思路推进中国式现代化雄安实践，各项工作取得新进展。雄安新区承接疏解成效愈加明显，建设发展步伐不断加快，科技创新氛围越来越浓，政策服务保障水平逐步提升，发展环境日益优化，综合承载能力、要素集聚能力、自我发展能力不断增强，一座高水平社会主义现代化城市正在拔节生长。希望河钢集团、北京科技大学一如既往关心支持新区建设发展，持续深化和拓展在人才技术、新材料、绿色低碳、智能装备等领域合作，让高校的人才教育资源和企业的科技创新优势在雄安新区这片新时代的创新高地和创业热土激荡汇聚。新区将积极做好相关服务保障和政策支持，助力“产学研”合作结出更多硕果。。于勇介绍了河钢集团服务雄安新区建设、改革发展等情况，感谢雄安新区一直以来的关心支持，并祝贺雄安新区日新月异的变化和取得的发展成就。他表示，雄安新区设立以来，河钢认真落实省委、省政府工作要求，自觉将自身发展与国家重大战略同频共振，深度参与新区重大项目建设，为雄安新区高标准高质量建设发展贡献河钢力量。河钢与北京科技大学、雄安新区改革发展局联合共建的雄安未来材料产业创新研究院，既是服务雄安新区产业发展的具体行动，也是河钢推动实现“钢铁向材料、制造向服务”换挡升级的有力举措。河钢将继续发挥在钢铁产业方面的技术引领作用，依托雄安资源聚集优势，不断协同深化技术研发创新、科技成果转化、高技能人才培养等领域合作机制，以科技创新引领产业创新，推动制造业高端化、智能化、绿色化发展，为新区打造绿色发展城市典范贡献力量。。杨仁树介绍了北京科技大学历史沿革和学科特色，并感谢雄安新区党工委管委会对北京科技大学雄安校区建设的大力支持。他表示，北京科技大学作为首批疏解到雄安新区的四所高校之一，积极响应党中央重大决策部署，正在全力加速推进校区建设，并持续深化与雄安新区的融合发展。北京科技大学将积极融入国家重大战略，以服务雄安新区高标准高质量建设发展为己任，立足学校学科特色和专业优势，精准对接新区建设发展需求，加大科研创新力度，培养更多高素质人才，强化校地企合作新模式，以高水平科技创新助力新区打造自主创新、原始创新的重要策源地。。座谈结束后，于勇、杨仁树一行在田金昌的陪同下，先后考察参观了雄安规划展示中心、容东片区城市建设现场、雄安未来材料产业创新研究院临时选址、雄安新区中关村科技园。,其他,0.8768465124845962
河北省,武卫东到海港经济开发区调研检查现场办公,2024-05-29,5月28日，市委书记武卫东到海港经济开发区调研检查现场办公。他强调，要深入学习贯彻习近平总书记重要指示精神，坚决贯彻党中央决策部署、省市委工作安排，守正创新、向海图强，因地制宜发展新质生产力，加快塑造高质量发展新优势。。武卫东一行考察了海港经济开发区种植结构调整试验区、惠泽小区、祥云湾码头和进口铜精矿保税混矿、开滦中浩等项目，他强调，要坚持创新驱动，强化科技创新和产业创新深度融合，推动大规模设备更新和消费品以旧换新，建设重点行业企业共享平台、共享工厂，持续提高产品附加值，促进创新链产业链资金链人才链深度融合，积极培育和发展新质生产力。要加快项目建设，充分发挥沿海优势，持续推进强链延链补链，依托全球招商中心扎实开展“四全”招商，吸引更多产业链上下游项目落户唐山。要推进乡村全面振兴，发挥乡村振兴公司作用，深入开展城乡“手拉手”，积极引入市场主体，推进“分布式风电光伏+储能”发展，大力发展认养农业等新业态，促进村集体和村民稳定增收。要强化党建引领，扎实推动基层党组织全面创A，提升基层党组织领导基层治理的能力，抓好社会治理、安全生产、防汛备汛、食品药品安全等各项工作末端落实。。在港城街道第二社区党群服务中心，武卫东主持召开深入开展党纪学习教育、推进全面从严治党座谈会，听取基层同志的发言和意见建议。他指出，要扎实开展党纪学习教育，与贯彻落实习近平总书记重要指示精神、巩固拓展主题教育成果结合起来，以学纪、知纪、明纪、守纪的实际行动，坚定拥护“两个确立”、坚决做到“两个维护”。要强化党纪学习教育成果落地转化，解放思想、奋发进取，以更加奋发有为的精神状态推动高质量发展。要大力发扬自我革命精神，全面从严管党治党，有腐必反、有贪必肃，做到虽小必治、虽难必办、虽往必查、虽远必追、虽亲必究，持续营造风清气正的政治生态。,其他,0.5216020233639704
河北省,河北省委常委会召开扩大会议,2024-05-30,河北新闻网5月30日讯（河北日报记者四建磊）今天，省委常委会召开扩大会议，传达学习中共中央政治局会议精神、习近平总书记在山东考察时的重要讲话精神、习近平总书记对旅游工作作出的重要指示精神，研究我省贯彻落实意见。会议还传达学习了李强总理对做好地方金融工作作出的重要批示要求。省委书记倪岳峰主持并讲话。。会议指出，习近平总书记主持召开中共中央政治局会议，审议《新时代推动中部地区加快崛起的若干政策措施》《防范化解金融风险问责规定（试行）》，为我们做好工作提供了根本遵循。要深刻领会党中央关于促进区域协调发展的战略意图，准确把握党中央关于在金融领域落实全面从严治党要求的决策部署，统筹推进高质量发展和高水平安全，更好融入服务新发展格局。要抓住用好实施重大国家战略机遇，深入推进京津冀协同发展，强化协同创新和产业协作，协同推进生态环境保护和绿色低碳发展，深化城乡融合发展，推动河北高质量发展持续向上突围。要坚持党中央对金融工作的集中统一领导，严格落实防范化解金融风险责任，牢牢守住不发生系统性风险底线。。会议强调，习近平总书记在山东考察时的重要讲话，为我们做好工作提供了科学指引。要紧密结合河北实际，不折不扣抓好贯彻落实。要进一步全面深化改革，培育新的发展动能，打造一流营商环境，扩大高水平对外开放，推动中国式现代化在河北更加可视可感可行。要自觉践行以人民为中心的发展思想，全面推进乡村振兴，巩固拓展脱贫攻坚成果，繁荣发展文化事业和文化产业，更好统筹发展和安全。要扎实开展党纪学习教育，持续深化整治形式主义为基层减负，引导广大党员干部创造不负人民、不负时代的业绩。。会议指出，要深入贯彻习近平总书记对旅游工作作出的重要指示精神，认真落实全国旅游发展大会要求，坚持以文塑旅、以旅彰文，加快建设旅游强省。要着力完善现代旅游业体系，谋划推进更多撬动性举措，加快建设京张体育文化旅游带、长城文化旅游带、大运河文化旅游带，大力发展红色旅游、乡村旅游、生态旅游、康养旅游，持续提升“这么近，那么美，周末到河北”影响力，推动旅游业高质量发展行稳致远。。会议强调，要认真贯彻李强总理对做好地方金融工作作出的重要批示要求，全面加强金融监管，防范化解重点领域风险，做好金融“五篇大文章”，为经济社会发展提供高质量金融服务。要加强金融系统党的建设，锻造忠诚干净担当的高素质专业化干部人才队伍，不断提升金融治理效能。,不属于政府领导到其他城市考察学习的新闻,0.6026200362915707
河北省,党晓龙在唐县清苑区调研检查时强调加快发展新型农业经营主体和社会化服务培育新农人激活乡村振兴新引擎,2024-05-30,党晓龙在唐县、清苑区调研检查时强调 加快发展新型农业经营主体和社会化服务 培育“新农人” 激活乡村振兴新引擎。5月29日，市委书记党晓龙在唐县、清苑区调研检查。他强调，要深入学习贯彻习近平总书记关于“三农”工作的重要论述和在河北、在保定考察重要讲话精神，落实党中央、省委决策部署，加快发展新型农业经营主体和社会化服务，培育“新农人”，激活乡村振兴新引擎。。党晓龙来到唐县羊角乡天农果品专业合作社、黄石口镇唐水青山苹果生态种植示范园、川里镇小南村、倒马关乡秀水峪乡村旅游项目，考察红枣加工、苹果种植、学校建设、乡村文旅等情况，鼓励相关负责人牢牢抓住科技创新“牛鼻子”，强化科技赋能，深耕农产品精深加工，拓宽销售渠道，促进农业现代化高质量发展。党晓龙深入唐县北店头镇河北香山园林古建筑工程有限公司和清苑区阎庄乡润达模具机械加工厂、孙村乡中节能（保定）环保能源有限公司调研，鼓励企业加大研发投入，加强技术创新，积极拓展市场，提升产业竞争力。党晓龙与大学生农业职业经理人深入交流，详细了解每个人的思想、工作、生活情况，勉励他们不忘初心、砥砺本领、扎根一线，将先进的科学技术、管理方式、经营理念运用到农业生产，探索现代农业发展新路径。市县乡各级要加强服务保障，完善创业政策支持，拓宽其成长空间。。调研检查中，党晓龙强调，农业现代化，关键是种地人的现代化。要着力加强农业职业经理人队伍建设，在去年引进300名农业高校应届毕业生的基础上，今年再引进1000名农业高校本科生、研究生，组织部门和各地要全链条培育“新农人”，搭建培养孵化平台，落实创业扶持政策，健全创业服务体系，打造一支懂农业、爱乡村、会管理、善经营的专业人才队伍，以人才振兴赋能乡村全面振兴。要着力发展新型农业经营主体和社会化服务，推动村党支部领办土地合作社，引导土地经营权有序流转，发展农业适度规模经营，培养用好乡村人才，构建现代化农业经营体系。要着力实施农业经营主体提升行动，加强融资贷款、设施建设、农业保险、人才培育等政策支持，提升生产经营水平，强化联农带农能力。要着力发展农产品精深加工，坚持标准化、绿色化、品牌化方向，延长产业链、提升价值链。要着力强化科技兴农，加强与中国农大、河北农大、中国农科院等高校和科研院所对接合作，建立完善利益联结机制，推进农业科技创新成果落地转化。要持续深化整治形式主义为基层减负，扎实开展党纪学习教育，做好乡村人居环境治理、防汛抗旱、安全生产、森林草原防灭火等工作，建设宜居宜业和美乡村。。市领导单有高、闫向阳、安悦民，河北农业大学植物保护学院教授、唐县科技特派团团长胡同乐参加调研检查。,其他,0.710424158963909
河北省,北京市平谷区党政代表团到廊坊考察调研唐海龙李国勇狄涛刘媛出席活动,2024-05-24,5月23日上午，北京市平谷区委书记唐海龙率领北京市平谷区党政代表团赴廊坊市考察调研，认真贯彻落实习近平总书记关于京津冀协同发展的重要论述精神和2024年京津冀党政主要领导座谈会精神，切实深化两地沟通合作，共同推动协同发展重大国家战略取得新突破。市委书记李国勇，北京市平谷区委副书记、区长狄涛，廊坊市委副书记、市长刘媛出席活动。。平谷区党政代表团先后来到京东首都电子商务综合配套产业基地及结算中心项目、热景（廊坊）生物技术有限公司、只有红楼梦·戏剧幻城实地察看我市现代商贸物流、生物医药、文旅等产业重大项目落地、企业运营情况。双方边走边看，就推动毗邻地区深度融合、区域市场一体化建设、一体化高质量发展等深入交流经验做法，共话合作、共谋发展。。唐海龙对廊坊市的热情接待表示感谢。他说，平谷区与廊坊市地缘相近、人缘相亲，努力使京津冀成为中国式现代化建设的先行区、示范区，是廊坊市和平谷区理应承担的政治责任。近年来，廊坊市坚决落实重大国家战略，主动服务京津冀协同发展大局，在产业转型升级、科技研发协作等方面成效显著，发展势头日益强劲。期待双方共乘协同发展东风，以更高更宽的视野来审视和谋划区域建设发展，加强产业对接、招商合作、人才交流，在商贸物流、文旅消费、科技创新等领域开展更多务实合作，不断开拓合作共赢新局面。。李国勇代表廊坊市委、市政府对平谷区党政代表团的到来表示欢迎。他说，推动京津冀协同发展，是以习近平同志为核心的党中央作出的重大决策部署，是具有全局意义的重大国家战略。今年5月，京津冀党政主要领导座谈会召开，京津冀协同发展向纵深推进，为我们加快一体化高质量发展提供了新的重大机遇。平谷区坚持以服务首都发展为统领，全力推进高大尚平谷建设，努力打造国家“平急两用”发展先行区，许多好经验好做法值得廊坊学习借鉴。希望双方立足两地资源优势和发展特色，迸发乘数效应，在交通互联、产业融合、生态共治等方面再上新台阶，实现优势互补、资源共用、信息共享，携手推动中国式现代化在区域协同发展中形成更多生动实践。。平谷区领导于吉顺、唐朝辉，廊坊市领导张平、侯晓平、李清涛，平谷区和廊坊市相关单位负责同志参加活动。,政府领导到其他城市考察学习或访问,0.6382341436502145
河北省,河北省药品监督管理局关于省医疗器械技术审评中心公开选调工作人员的公告,2024-05-27,根据工作需要，河北省药品监督管理局直属事业单位省医疗器械技术审评中心拟在省直事业单位在编在职人员中公开选调1名工作人员，现将有关事项公告如下：。河北省医疗器械技术审评中心：是河北省药品监督管理局直属公益一类事业单位。主要承担第二类医疗器械注册的技术审评工作。。试用期内的公务员和试用期内的事业单位工作人员、未满最低服务年限或未满约定最低服务期限的人员及聘用后即构成回避关系的人员，不在选调范围。。报名人员须下载填写《报名表》（附件1）、《人员情况一览表》（附件2），准备本人相关材料扫描文件夹（包括：1寸彩色免冠照片（以本人姓名命名的电子版）、身份证、高中毕业后取得的各阶段的学历学位证书、学信网教育部学籍在线验证报告扫描件；留学回国人员还须提供教育部出具的学历认证书以及国外学习成绩单；按干部人事管理权限提供单位和主管部门出具的同意报考证明）。将以上全部材料以“器审中心+姓名+身份证号”（例如：器审中心+张三+130XXXXXXXXXXX）命名后一并发至报名邮箱，邮件主题与文件名命名方式相同。。测评由省药品监督管理局人事处具体组织实施。测评采取面试方式进行，对报名人员的综合素质、业务能力等方面进行评价。。根据报名人员测评成绩从高分到低分确定进入考察环节人选。由河北省药品监督管理局人事处组织对其思想政治表现、道德品质、业务能力、工作实绩等情况进行考察，并对其资格条件进行复查。考察不合格的，取消拟选调人选资格。。考察合格的报名人员，进入体检环节，体检参照现行公务员录用体检标准执行。体检不合格的，取消拟选调人选资格。,其他,0.9987770003872688
河北省,武卫东赴玉田县就京津冀养老服务协同发展情况进行调研检查,2024-05-27,5月26日上午，市委书记武卫东赴玉田县就京津冀养老服务协同发展情况进行调研检查。他强调，要深入学习贯彻习近平总书记关于京津冀协同发展的重要论述和视察河北、视察唐山重要指示精神，坚决贯彻党中央决策部署、省市委工作安排，坚定拥护“两个确立”、坚决做到“两个维护”，巩固拓展主题教育成果，扎实开展党纪学习教育，完善医养康养相结合的养老服务体系，以更有力举措推动京津冀协同发展走深走实，为加快“三个努力建成”“三个走在前列”步伐，奋力谱写中国式现代化建设河北唐山篇章作出新贡献。。武卫东一行先后考察了玉田县琬馨老年公寓、玉田县光荣康养院新建院区项目和玉田县福顺养老服务有限公司。他强调，要抢抓发展机遇，围绕落实落细国家发改委《支持唐山高质量发展总体方案》，培育发展智慧健康养老产业，打造一批养老服务品牌企业，强化医养结合的优质服务供给，争创全国医养结合示范项目，加快打造京津冀康养运动休闲旅游基地，在对接、服务京津中加快发展自己。要强化政策支撑，落实好《关于进一步深化京津冀养老服务协同发展的实施方案》和与北京市民政局签订的《推进两地养老服务战略合作框架协议》等文件要求，围绕吸引更多京津籍老人来唐养老，持续完善养老机构等级评定、老人能力评估结果互认、住院异地结算等方面相关政策，用心用情用力抓好“惠唐保”“长护险”提质扩面、医疗援助体系建设、农村（社区）公共食堂等惠民实事，完善社区居家养老服务网络，构建居家社区机构相协调、医养康养相结合的养老服务体系，全面提高承接京津养老服务需求的能力和水平。要强化党建引领，树牢大抓基层的鲜明导向，扎实推动基层党组织全面创A，充分发挥基层网格化服务管理体系作用，落实“人头对人头”工作机制，弘扬中华民族尊老敬老的传统美德，强化对特困、低保、高龄、失能老年人的兜底保障，推动尊老、敬老、爱老、助老在全社会蔚然成风。,政府领导到其他城市考察学习或访问,0.0
河北省,武卫东调研检查防汛备汛工作,2024-05-24,5月23日上午，市委书记武卫东赴丰南区、中心城区就防汛备汛工作开展情况进行调研检查。他强调，要深入学习贯彻习近平总书记关于防汛救灾工作的重要指示精神和视察河北、视察唐山重要指示精神，坚决贯彻党中央决策部署、省市委工作安排，巩固拓展主题教育成果，深入开展党纪学习教育，扎实践行“两个坚持、三个转变”，坚持人民至上、生命至上，以“时时放心不下”的责任感，全力做好防汛备汛各项工作，确保人民群众生命财产安全和社会大局稳定。。武卫东一行考察了北新道下穿铁路地道桥、丰南区水利局防汛物资库、王家河防汛段、龙泉河与青龙泽交汇处南湖退水工程项目，详细了解防汛基础设施建设、城市内涝防范、应急物资储备等情况。他强调，要强化预防在先，树牢底线思维、极限思维，聚焦易发生山洪灾害、地质灾害、城市内涝的重点区域，加强河湖水库、河道、堤防、尾矿库等重点部位现场巡查，全面整治风险隐患，确保安全度汛。要强化未雨绸缪，立足防大汛、抗大洪、抢大险、救大灾，完善应急处置机制，健全各类应急预案，强化监测预警和应急演练，落实人防、技防、物防措施，严格执行防汛避险人员转移条例，有效提升防灾减灾救灾能力。要强化系统观念，扎实推进全域幸福河湖示范区建设，研究推进南湖、河头老街等景点联动互通，推进文旅融合发展，全力打造流动的河、绿色的河、清洁的河、安全的河。要强化宣传教育，线上线下相结合，加强防汛常识宣传和防溺水安全教育，持续提升人民群众防灾减灾意识。要强化末端落实，严格值班值守，大力弘扬“马上就办、真抓实干”的作风，落实“人头对人头”工作机制，始终保持战斗状态，确保防汛备汛各项工作落到实处、取得实效。,其他,0.8224368171147187
河北省,武卫东赴曹妃甸区调研检查并现场办公,2024-05-22,5月21日上午，市委书记武卫东赴曹妃甸区就推进中日曹妃甸生态产业园建设、重点项目建设、安全生产等工作进行调研检查并现场办公。他强调，要坚定拥护“两个确立”、坚决做到“两个维护”，深入学习贯彻习近平总书记视察河北、视察唐山重要指示精神，坚决贯彻党中央决策部署、省市委工作安排，巩固拓展主题教育成果，深入开展党纪学习教育，强化科技创新和产业创新深度融合，全力构建以先进制造业为支撑的现代化产业体系，为加快“三个努力建成”“三个走在前列”步伐，奋力谱写中国式现代化建设河北唐山篇章作出新贡献。。武卫东考察了北京黎马敦太平洋包装有限公司、中冶瑞木新能源科技有限公司、曹妃甸石化产业基地项目和清华大学水气跨介质研究中心项目，详细了解有关情况。他强调，要因地制宜发展新质生产力，落细落实国家发改委《支持唐山高质量发展总体方案》，研究推进钠电储能技术应用发展和石油化工、煤化工、盐化工“三化”融合发展，推动大规模设备更新和消费品以旧换新，加速产业基础高级化和产业链现代化。要依托全球招商中心开展“四全”招商，加快建设精品印刷、精细化工等行业共享工厂，科学布局产业技术研究院，推动创新链产业链资金链人才链深度融合，激发中日曹妃甸生态产业园等园区高质量发展活力。要强化服务保障，落实“凤凰英才”政策，健全完善“租购并举”住房体系和长租房市场，建好用好天使基金，加强与清华大学等重点高校的对接合作，吸引更多优秀人才来唐创新创业。要统筹高质量发展和高水平安全，扎实抓好安全生产、防汛备汛、食品药品安全等工作，全力保障人民群众生命财产安全和社会大局稳定。要加强党的领导，传承弘扬“四下基层”优良传统，发扬“马上就办、真抓实干”的作风，持续营造风清气正的良好政治生态，以更加奋发有为的精神状态推动各项工作落实。,政府领导到其他城市考察学习或访问,0.5264292376926768
河北省,河北省农业农村厅组织考察寿光蔬菜产业助力衡沧高品质蔬菜产业示范区高质量发展,2024-05-21,为深入推动衡沧高品质蔬菜产业示范区创建，学习寿光市蔬菜产业发展先进经验，近日，省农业农村厅党组成员、副厅长孙晨光带队，组织衡水市、沧州市及冀州区、肃宁县、青县、献县等相关负责同志赴山东省寿光市考察蔬菜产业。。考察组参观了寿光市海而思种苗基地、稻田镇崔岭西村原味番茄生产基地、田柳镇现代农业创新创业示范园区、寿光蔬菜产业集团蔬菜小镇、天成宏利果蔬加工食品公司、寿光地利农产品物流园、国家现代蔬菜种业创新创业基地、全国蔬菜质量标准中心、中国寿光国际蔬菜科技博览会等，从品种研发、种苗繁育、基地建设、质量控制、产后加工、市场流通等方面，详细了解寿光市围绕构建“一粒种子到一盘好菜”的全产业链体系，加快实现由传统生产基地向综合服务基地转型的经验做法。。孙晨光副厅长指出，寿光市作为全国蔬菜产业发展先进典型，在发展理念、生产规模、技术水平、发展模式等方面走在全国前列，此次考察为衡沧高品质蔬菜产业示范区创建提供了有益借鉴，衡沧两市要进一步解放思想、拓宽思路，对标对表、消化吸收山东蔬菜发展先进经验，充分发挥环绕京津区位优势，围绕全产业链打造、全价值链提升，因地制宜、创新突破，加快发展设施蔬菜。要注重科技支撑和标准引领，持续优化设施结构，集成推广先进技术，探索新型运营模式，加快蔬菜品牌培育，全力打造衡沧高品质蔬菜产业示范区，以高品质占领高端市场，推动我省蔬菜产业高质量发展向上突围。,政府领导到其他城市考察学习或访问,0.759754305943805
河北省,国内首次看这场国家级小麦种业展会带来哪些机遇,2024-05-20,5月19日，在2024中国种子大会马兰小麦分会上，来自肃宁的村党支部书记和种粮大户来考察优良小麦品种。河北日报记者周洁摄。这场大会是2024中国种子（南繁硅谷）大会延续的配套性会议，也是国内首次以小麦种业为主要内容的种业展示会。。当院士、专家、企业家、种粮大户纷至沓来，新种子、新技术、新产品集中亮相，参会的人们惊喜地发现，这场大会机遇多多。。为什么要举办这样一场大会？首先，它能为辛集汇集更多力量。一场行业的盛会，既能为全国各地的科研人员、企业家搭建合作交流的平台，又能让顶尖的科技团队为辛集未来发展指明方向，擦亮小麦种业创新高地名片。。两年多时间里，辛集多次和各方面沟通，先后四次邀请相关人员现场考察。为了承接好大会，他们甚至提前半年就种下了150个参展小麦品种。。河北是全国13个粮食主产省份之一。辛集则是国家小麦良种繁育基地县，已选育小麦新品种60多个，应用面积4.2亿亩，节水125亿立方米，创造经济效益上百亿元，是河北节水小麦新优品种展示的窗口和重要辐射源。。其中，马兰农场培育的“马兰1号”，最高亩产863.76公斤，实现河北小麦育种历史性跨越，2023年被列为全国小麦主推品种。。更重要的是，今年中央一号文件提出，加快推进种业振兴行动。在辛集，已经形成了一条完整的产学研链条，新品种、新技术、新装备、新农人“四新”有机融合，有加快发展新质生产力的应用场景。。举办种子大会，体现了辛集加快小麦种业创新发展的恒心和决心。此次大会主题是“做强小麦种业 端稳中国饭碗”，这既是未来种业振兴的方向，又让人清晰地看到辛集发展的新赛道。。河北省小麦专家指导组组长郭进考的温热带异地选种圃里，来了一位他盼望已久的客人——前来出席大会的中国工程院院士孙其信。两人一垄一垄翻看小麦长势，边走边热烈讨论。。1000多份小麦材料长势喜人，郭进考已经研究了15年。看着这些“宝贝”，有个问题一直萦绕在他心头：怎么才能抓住这宝贵的机会，让大咖们多支支招？。来参会的人中，像郭进考这样的专业技术人士不在少数，有些甚至专程从外地赶来，只为看看当前最先进的技术和装备。。5月19日中午，一位研究小麦栽培技术的河北工程大学教师，在马兰农场挨个品种查看小麦长势，不时拿出笔做记录。他说：“这是最好的课堂，有很多值得我们学习的地方。”。大会举办过程中，记者听到最多的声音是“解渴”。专家的深入研讨中，既有突破性前沿技术，又有最新研究方向，既关系着中国种业发展的未来走向，又在为辛集、河北种业发展提供思路。。同一生长环境，同一管理条件，不同种子生长出的小麦能有啥不同？石麦34、山东28、衡麦30……在马兰农场，来自全国各地的150个小麦品种，进行了一次“大比武”。。“听说要开一个全国种子大会，我们就组团赶来了，想帮村民们挑个好品种。”5月19日，来自肃宁县北大史村的村委会主任郭素杰，带着50多个村党支部书记和种粮大户直奔地头。他们曾尝过种植小麦新品种的甜头，同样的水、同样的肥，产量却比以前提高了三分之一。。种子大会上，充满了这样“相互看见”的故事。在小麦品种展区，河北众人信农业科技股份有限公司执行总经理李海平一边招呼参观团，一边接待种粮大户。“一天时间就收获了不少潜在客户，没有全国性的展会搭建平台，我们很难获得这样的机会。”李海平说。。种子大会只有1天，却带来强烈的溢出效应。这种溢出效应，很大程度上就在于其能让技术、人才、资本等要素充分流动，让辛集乃至河北成为新品种、新技术、新装备、新农人的集聚之地。,不属于政府领导到其他城市考察学习的新闻,0.7695693492175296
